price,sqft_living,sqft_lot,sqft_above,yr_built,lat
700000,2830,25958,1610,1979,47.5896
268000,1680,9966,1100,1977,47.3923
225000,1760,26055,920,1979,47.3664
980000,2240,11034,2240,1976,47.5894
795000,1380,5000,1380,1905,47.5708
195000,820,5100,820,1953,47.5156
480000,2180,10575,1730,1950,47.589
485000,1400,3600,1100,1900,47.6385
130000,880,9000,880,1928,47.4672
325000,1060,5703,1060,1946,47.3444
440000,1530,7245,1530,1984,47.731
550000,2480,14782,1460,1958,47.7646
310000,1490,7150,1490,1967,47.5015
530000,3660,39478,3260,1989,47.2413
390000,2340,8548,2340,1993,47.4206
243000,1450,12125,1450,1981,47.3575
639000,2210,9875,2210,1990,47.6285
215000,1130,7400,1130,1969,47.3437
405000,1550,10500,1100,1961,47.7573
250000,1710,7140,1010,1968,47.3745
405500,1010,8108,1010,1954,47.7359
452000,2660,13579,2660,1937,47.7142
730000,2660,13579,2660,1937,47.7142
267000,1300,9644,1300,1994,47.3131
289950,1670,6186,1670,2002,47.3668
565000,960,4080,960,1911,47.6893
1.58E+06,4670,51836,4670,1988,47.635
636000,2140,2770,1770,2007,47.6664
350000,2520,5500,1550,2004,47.4938
320000,1650,9380,1130,1978,47.4525
210000,1440,5680,1440,1978,47.3825
245000,1050,5900,1050,1950,47.5326
328000,1470,7650,1130,1983,47.4818
985000,4230,37769,4230,1989,47.7287
501000,1970,7972,1370,1976,47.4908
315000,1540,17424,1540,1992,47.4429
403000,2090,8354,2090,2012,47.7336
550000,2380,17950,2110,1934,47.7591
347500,2156,3562,2156,2012,47.3591
365000,2070,8893,2070,1986,47.4388
588000,1910,8167,1270,1951,47.7004
605000,1920,7400,1260,1977,47.5633
1.30E+06,3400,5979,2290,1937,47.6585
233000,1400,9177,1400,1974,47.3415
360000,2210,17715,2210,1997,47.3818
459000,1170,4887,1020,1929,47.695
740000,2100,72745,2100,1995,47.7479
305000,1160,9750,1160,1967,47.7422
395000,1500,4000,900,1925,47.6921
560000,2940,6000,2940,2000,47.7533
650000,2010,5070,1300,1963,47.5793
449950,2170,4912,2170,2003,47.7767
517500,1430,5200,1250,1940,47.6988
435000,1510,6460,1070,1970,47.7121
329999,1150,6908,800,1952,47.7447
950000,2150,4200,1140,1960,47.5671
447000,1370,6001,1230,1944,47.5646
699800,2380,6600,2380,2010,47.717
850000,1370,3850,770,1911,47.6374
316500,1600,14250,1070,1979,47.3272
942500,3750,9612,2030,1981,47.5511
1.31E+06,3950,3938,2910,1991,47.5912
856600,2400,13430,2400,1964,47.5987
405600,2830,4000,2830,1918,47.5132
565000,2440,22594,2440,1996,47.6333
400000,1190,1149,1050,2008,47.5818
330000,1400,218252,1400,1997,47.7576
374950,2730,4683,2730,2005,47.3608
405300,2390,7939,1610,1983,47.4987
560000,2060,31400,2060,1984,47.6216
824000,2490,9864,1290,1961,47.6051
260000,1100,10968,1100,1984,47.363
760000,2430,6099,1470,1965,47.6777
405000,3170,12750,2360,1995,47.3384
429900,2640,8625,2640,1987,47.4598
341500,1130,7223,1130,1961,47.5089
465250,1940,7642,1940,1957,47.7751
450000,1100,3000,1100,1912,47.6797
390000,1200,10800,1200,1955,47.5771
420000,2000,8030,1000,1963,47.6188
269950,1890,4838,1730,2002,47.4802
493000,1910,2874,1060,1910,47.6101
370000,2710,5880,2710,1998,47.3314
2.25E+06,4860,9453,3100,1905,47.6196
305000,1250,23680,1250,1967,47.475
400000,1590,8219,970,1938,47.7146
320000,1240,1221,1050,2009,47.7073
715000,2000,4800,2000,1911,47.6583
650000,3610,10003,3610,1966,47.6261
218000,1930,8040,1930,1966,47.3109
500000,1280,5400,1280,1964,47.6949
460000,2090,40419,2090,1984,47.4691
232500,1940,9887,1140,1969,47.3289
408200,1800,5761,1800,1990,47.5293
522000,1730,8400,1400,1980,47.6792
675000,2810,11120,2810,1982,47.6337
1.36E+06,3550,11000,2260,1999,47.5506
249950,1330,7980,1330,1952,47.492
210000,750,34133,750,1950,47.4781
429950,1760,7216,1090,1947,47.7041
737500,3200,36276,3200,1993,47.6304
710000,1740,9000,1740,1958,47.6815
470000,2100,4700,2100,1999,47.5341
1.10E+06,4270,40097,4270,1993,47.7354
650000,1340,2720,1340,1913,47.6518
1.22E+06,3190,8684,1680,1967,47.5619
422120,1630,4534,1630,1987,47.7148
625000,2990,15085,2990,2007,47.746
385200,1550,7740,1550,1954,47.5222
500000,1690,4964,1690,1989,47.5756
308000,1960,12243,1960,1989,47.3405
565000,2390,9966,1360,1977,47.5433
581000,2600,4438,2600,2004,47.6799
361000,1950,8698,1950,1999,47.39
345000,1250,7210,1250,1964,47.6329
419000,1180,1253,840,2008,47.6124
347000,1680,4308,1680,2004,47.4802
625000,2220,36085,2220,1989,47.5839
2.40E+06,4890,15188,3090,1999,47.5602
379000,2660,17852,2660,2014,47.3077
310000,1150,3323,1150,1988,47.5707
250000,1130,5500,1130,1941,47.3839
682000,2760,5000,2760,2005,47.539
246500,1430,8919,1430,1992,47.2118
325000,1490,57381,1490,1932,47.2597
310950,2030,4997,2030,2004,47.393
1.10E+06,3010,5000,1890,1931,47.6347
287500,1810,7200,1130,1954,47.7493
431000,1810,7200,1130,1954,47.7493
226000,970,5000,970,1968,47.5282
825000,2010,3090,1510,1926,47.682
175000,1300,6030,1300,1947,47.4778
465750,1260,10350,1260,1959,47.6357
659000,2610,24931,2610,1983,47.5771
595000,1910,5753,1110,1941,47.6898
350000,1780,16290,1780,1987,47.4622
270000,1900,8600,1900,1975,47.3102
662500,2450,25600,1340,1957,47.6061
249900,1380,14000,1380,1939,47.294
324500,1920,11340,1230,1977,47.3272
430000,1350,4003,1350,2004,47.7176
419950,1350,4003,1350,2004,47.7176
285000,2510,7440,1290,1962,47.3748
332000,2470,7780,2470,2002,47.3337
282000,1660,10725,960,1956,47.5033
320000,1340,5175,940,1987,47.7321
428750,1620,30736,1620,1911,47.5719
330000,2300,35287,2300,1977,47.2477
456500,2000,2309,2000,2008,47.7027
352000,1640,11050,1640,1972,47.4723
664000,1530,4080,1530,1912,47.6645
628000,4000,11894,2190,1987,47.7738
512000,1610,12555,1080,1977,47.6618
254000,2070,9000,1450,1969,47.3085
535800,1900,5790,1900,1994,47.5691
287653,1050,16050,1050,1960,47.3841
438000,1520,1304,1180,2006,47.5446
450000,2390,23899,1750,1949,47.7557
327000,2400,8050,2400,1998,47.2635
370500,1790,6120,1790,2005,47.4829
265000,1720,6271,1720,1993,47.3898
450000,2980,13260,1800,1979,47.5152
425000,1520,213444,1520,1988,47.5081
166600,1150,8690,1150,1977,47.3729
245000,380,15000,380,1963,47.481
565000,910,5212,910,1951,47.6742
539900,1650,10150,1230,1976,47.6963
910000,2480,3200,2480,2010,47.5951
280000,2050,7416,2050,1990,47.2658
275000,1420,8549,1420,1989,47.3576
467000,3460,6590,3460,2001,47.4802
457500,1500,4445,1500,1996,47.5682
381156,1320,3090,1320,1908,47.5517
289999,2180,8240,1220,1977,47.3122
642450,1830,4160,1230,1919,47.5962
469950,1620,8701,1220,1962,47.6071
795000,2920,13650,1460,1975,47.6652
785000,3300,10514,3300,1984,47.6323
860000,3060,12095,3060,1983,47.5611
1.10E+06,3064,4764,3064,1990,47.6362
147500,1530,8498,1530,1959,47.404
390000,1910,11576,1410,1978,47.7356
229000,1020,8100,1020,1954,47.3586
185000,1150,8100,1150,1932,47.494
414900,1260,9570,870,1941,47.7004
200000,1920,4822,920,1914,47.5507
225000,1800,9350,1800,1969,47.2959
720000,2040,4000,1360,1924,47.6675
930000,2200,4000,1430,1908,47.6402
1.27E+06,3200,17204,2160,1952,47.6209
700000,2400,3118,1780,1928,47.6094
466000,1140,1058,1140,2005,47.6608
374000,1330,10640,1330,1976,47.7364
480000,1940,10035,1940,1994,47.7438
740000,3000,25341,3000,1995,47.6724
1.01E+06,1820,5400,1820,1923,47.6476
395000,2910,5000,2910,2002,47.3782
340000,1090,6771,1090,1954,47.5185
209000,1230,1340,1020,2003,47.526
431650,1710,7700,1710,1962,47.5922
980000,3160,11470,1780,1971,47.5368
660000,2680,28243,2680,1993,47.7637
730000,2190,9009,1840,1977,47.6916
291500,1260,9600,1260,1988,47.3592
905000,2970,14486,2340,1997,47.5627
800000,2570,50308,2570,1993,47.7418
839900,3810,13592,2560,2013,47.5134
200000,1010,1157,950,2007,47.5492
300000,1480,6698,1080,1979,47.4614
530000,1250,6041,1250,1942,47.69
314950,1654,8479,1654,1995,47.3627
255000,1410,9315,1410,1960,47.3969
550000,2160,5720,1500,1950,47.5728
435000,1400,4800,700,1917,47.5499
234000,1420,8738,1420,1966,47.3113
615000,2500,10062,1600,1975,47.639
205000,1410,8384,1410,1985,47.3315
384000,2100,7135,1050,1955,47.5353
324000,1750,7208,1750,1994,47.4315
645000,2070,5500,1130,1946,47.6733
570000,1570,1777,1260,2007,47.6655
324000,1920,5322,1920,1999,47.4095
270000,1000,10320,1000,1943,47.527
290000,2120,7700,2120,1962,47.4599
250000,1440,9220,1440,1965,47.3702
342000,1660,16275,1660,1990,47.6903
255000,1340,8450,1340,1958,47.4405
800000,2380,11824,1450,1972,47.5371
451000,1560,4049,1000,1926,47.5666
990000,2780,10480,1390,1967,47.6597
288400,1860,6687,1220,1983,47.4046
420000,2390,4600,1750,1920,47.5383
359000,1370,1140,1080,2009,47.7052
390000,2570,262018,1420,1988,47.4417
300000,1320,2614,1320,2005,47.5355
545000,2520,7863,1500,1981,47.7096
288349,1250,18616,1250,1972,47.3414
299900,1560,35026,1290,1985,47.3023
891000,2330,5000,1720,1925,47.6804
1.20E+06,3660,22410,1830,1947,47.6972
378000,2790,4650,2790,2004,47.3556
299995,1060,7200,1060,1951,47.7463
253000,2020,6564,1310,1994,47.3545
350000,1580,47916,1580,1979,47.5583
565000,2020,4300,2020,1900,47.6653
315000,970,5665,970,1908,47.5513
570000,1490,6766,1490,1915,47.5446
971000,4390,10140,3350,2005,47.7174
915000,2750,5589,1840,1910,47.6364
419000,2150,23568,2150,1950,47.4522
260000,1810,7480,1230,1977,47.3275
1.32E+06,2230,12968,2230,1990,47.6271
369950,2430,10720,2430,1977,47.4895
1.03E+06,3680,13384,3680,1994,47.5484
435000,1410,6750,1410,1929,47.5453
601000,1330,6743,1330,1958,47.7012
460500,1490,10650,1150,1963,47.663
720000,2020,1159,2020,2000,47.6617
851000,3130,13202,3130,1996,47.5878
550000,2670,5000,2670,1916,47.5784
700000,1980,4560,1980,1920,47.6606
323000,2100,14850,2100,1963,47.3622
345500,1350,8581,1350,1944,47.7612
378000,2140,7920,1190,1959,47.5491
650000,2208,5000,2208,1917,47.5711
385000,1010,7380,1010,1982,47.6273
425000,970,2970,970,1910,47.6233
210000,1520,6174,1520,1920,47.2105
630000,2740,43101,2740,1993,47.7649
335000,1570,7500,1300,1953,47.4999
196500,1320,9000,1320,1966,47.3461
582800,2550,7636,1440,1986,47.6471
440000,1560,7207,1250,1983,47.7283
752500,2360,8616,2360,1974,47.6495
532500,1330,5000,1210,1909,47.5724
265000,1070,9000,1070,1950,47.4061
397500,1510,13737,810,1961,47.7289
524250,1710,3469,1710,1999,47.546
765000,2790,10819,2790,1996,47.5515
648000,2620,5450,2620,2001,47.6301
469500,2970,24759,1670,1969,47.3908
237500,1050,7854,1050,1975,47.3011
216000,1280,8712,1280,1956,47.3298
427200,1030,8400,1030,1963,47.5364
280000,1900,7800,1390,1977,47.4545
718000,3070,9804,1740,1968,47.5702
420000,1760,4139,1760,2010,47.5175
379000,930,5400,930,1952,47.6971
326100,880,7683,880,1942,47.7145
535000,1360,1016,1310,2003,47.6774
283000,2130,8560,1560,1992,47.1949
260000,1480,7469,1120,1940,47.5048
399000,1500,6388,1500,1951,47.5303
484950,1670,5004,1670,1987,47.5688
640000,2060,9828,2060,1960,47.5867
585000,2160,8158,1660,1952,47.6948
645000,2780,11583,1190,1955,47.7293
253000,1490,7651,1490,1988,47.3211
178500,740,6460,740,1953,47.5077
291000,1860,6325,1860,1991,47.3492
199950,1590,20917,1590,1920,47.2786
553500,850,2340,850,1922,47.6707
189950,1030,4188,1030,1981,47.3738
289000,1850,9550,1850,1988,47.3225
700000,1830,4590,1830,1908,47.6593
270000,1560,8853,1560,1967,47.4312
258000,1730,8320,1230,1977,47.327
530000,1930,7214,1930,2005,47.7191
245000,1422,3677,1422,2012,47.3204
563000,1380,5000,1380,1917,47.6807
515000,2430,4203,2430,2001,47.5346
325000,2610,7091,2610,1987,47.3017
540000,2000,217800,2000,1996,47.5599
280300,920,5000,490,1949,47.7008
460000,1750,5500,1050,1926,47.6802
475000,2020,8970,1180,1981,47.7571
900000,2460,44431,2460,1957,47.6042
538200,1780,7260,1780,1964,47.627
429000,1080,3600,1080,1922,47.6078
164808,1250,5411,1250,1980,47.5064
520000,1870,7700,1870,1977,47.6937
475000,1700,8432,1230,1977,47.7221
283000,1480,47045,1480,1942,47.4809
321500,1930,6228,1930,2000,47.3572
840000,3130,21810,3130,1993,47.7083
287000,1370,6000,1370,1992,47.3484
375000,960,8106,960,1962,47.6737
349500,1260,7128,1260,1969,47.7263
446450,1480,7749,1480,1960,47.5144
315000,1930,9643,1930,1992,47.4065
271310,870,5340,870,1906,47.5849
315000,1300,8400,1300,1953,47.7612
245000,1490,6930,1490,1990,47.3682
543115,1380,5484,1030,1947,47.6382
900000,1190,8190,1190,1945,47.6908
2.45E+06,4250,6552,2870,2008,47.5747
554000,1920,6045,1920,2003,47.7107
249900,2080,12522,2080,1950,47.267
768000,3220,54160,2690,1981,47.5468
980000,3680,5854,2060,1967,47.6327
395000,2070,9600,1270,1962,47.4997
415000,1480,2200,1480,1995,47.6969
380000,2000,6921,2000,2003,47.3559
566000,1560,5259,1560,1999,47.5985
218500,1600,8961,1390,1949,47.3098
550000,1940,10500,1140,1976,47.683
512031,1540,3000,770,1920,47.6769
197500,820,8860,820,1950,47.452
470000,1780,8784,1230,1977,47.701
590000,1560,242629,1560,1981,47.6493
465000,2210,8862,1270,1977,47.7725
499000,2040,114562,2040,1968,47.4985
515000,1920,11500,1920,1972,47.5498
716500,1930,5000,1230,1936,47.6582
410000,1700,4250,890,1944,47.6542
850000,3450,6500,2450,1994,47.5437
1.05E+06,3440,35021,3440,1983,47.6476
648000,2380,13435,2380,1992,47.5833
620000,2400,5350,1460,1929,47.6763
935000,5670,84267,5670,2008,47.323
379000,1140,10320,1140,1963,47.7168
699000,1670,5375,1270,1952,47.6416
528000,1910,8005,1280,1960,47.7259
425000,1560,9452,1560,1974,47.5197
249500,1500,8645,1500,1963,47.3643
1.04E+06,4475,6642,4475,2014,47.6849
790000,2840,11900,1640,1961,47.5271
399950,1020,18050,1020,1969,47.5254
275000,1410,9000,1410,1953,47.7635
550000,1520,2500,1520,1912,47.6347
140000,730,6890,730,1926,47.467
250000,1190,6250,990,1954,47.5658
318000,1410,8909,1410,1988,47.3983
505000,1240,57000,1240,1962,47.597
470500,2500,9248,1300,1966,47.5415
360000,1050,9206,1050,1954,47.7071
1.24E+06,2680,8500,1480,1962,47.5634
986000,2380,16080,1340,1964,47.5262
515000,1060,4228,860,1906,47.6231
320000,2300,41900,1310,1939,47.477
310000,2010,7426,1090,1951,47.5042
356700,1090,5000,730,1942,47.5258
775000,2320,5595,1510,1956,47.6397
325000,1040,7541,1040,1951,47.7565
208000,1810,8677,1810,1962,47.3668
825000,1150,12775,1150,1908,47.502
515000,2360,11254,2360,1990,47.3356
490000,1970,3400,1420,1929,47.6163
675000,2690,28300,2690,1954,47.4458
360000,2080,4080,1040,1962,47.572
550000,2080,4080,1040,1962,47.572
225000,1370,9000,1370,1962,47.4973
500000,3410,9360,3410,1967,47.4497
385000,1850,11700,1850,1969,47.4702
837700,3010,12611,3010,1994,47.696
448000,1530,3056,1530,2003,47.6817
730000,2690,21357,1420,1952,47.5831
575000,2810,7140,1490,1954,47.5252
430000,1810,7300,1240,1976,47.7299
435000,1560,3987,1560,2002,47.687
241000,1010,9611,1010,1973,47.3006
453500,1000,1760,600,1924,47.6261
285000,990,1380,990,2001,47.7218
151000,720,4222,720,1942,47.4965
1.57E+06,6070,14731,6070,2004,47.5306
631000,2270,2400,2270,1905,47.6051
285000,1380,1073,1140,2011,47.5462
195000,1260,8378,840,1959,47.3274
817500,2910,35679,2910,1987,47.5859
550000,1810,12825,1810,1960,47.5953
1.13E+06,3160,8281,3160,1995,47.6699
609850,1910,1369,1910,2002,47.6544
200000,1230,4380,1230,1947,47.5352
367000,2960,6219,2960,2006,47.3603
285167,2200,8375,2200,1988,47.2626
275000,1270,32175,1270,1947,47.3347
350900,2540,12843,2540,1992,47.3866
660000,3030,9273,3030,1988,47.5747
525000,1520,8835,1520,1957,47.6054
262000,1560,7800,1560,1997,47.514
690000,970,4560,970,1907,47.6561
624000,3570,14648,3570,2005,47.7377
353000,1350,7740,860,1947,47.7098
552500,3710,10400,2290,2002,47.5041
224500,1430,8355,1430,1983,47.3178
239000,940,8571,940,1950,47.5006
975000,4300,12250,4300,2004,47.5557
1.20E+06,3990,13470,3990,2006,47.5305
505000,1380,4000,1380,1910,47.6261
302000,2020,7865,1010,1963,47.5008
170000,1480,5670,780,1944,47.5175
195000,1190,27007,1190,1910,47.524
272000,2550,6300,1560,1959,47.5014
369000,2550,6300,1560,1959,47.5014
332500,1500,6332,1500,1953,47.7274
515000,3000,8250,1760,1963,47.6191
269000,1690,4250,1020,1967,47.4945
1.28E+06,4390,17832,2430,1994,47.5283
303000,1560,4100,1560,1985,47.4733
420000,2940,8624,1690,1977,47.7555
400000,1130,4100,990,1941,47.6856
225000,1020,8437,1020,1987,47.2093
219000,1310,2550,1310,2004,47.3496
605000,2570,9487,2570,1989,47.7408
625000,2020,6867,1010,1942,47.7
380000,1680,3240,840,1906,47.5965
620000,1770,7700,1770,1962,47.5916
687500,3190,10970,3190,1994,47.5862
225500,1440,7950,1440,1962,47.4517
252500,1150,6000,1150,1956,47.498
510000,1860,3658,1860,1994,47.5703
510000,2430,5203,2430,2003,47.7402
725000,1940,4000,1940,1906,47.6372
75000,670,43377,670,1966,47.2638
492000,880,2970,880,1927,47.6868
425000,1930,14196,1330,1977,47.7407
1.96E+06,3120,7898,1560,1963,47.7165
298900,1830,6162,1830,1994,47.3291
699000,3230,40319,3230,1987,47.4856
310000,700,3000,700,1918,47.6846
350000,1010,8580,1010,1961,47.6703
790000,2460,10061,1410,1961,47.5105
305000,2230,5000,2230,2003,47.3919
315000,1570,2865,1570,2003,47.5412
267500,2390,6600,2390,1977,47.3737
1.75E+06,3460,7749,3020,1950,47.6849
435000,2400,8620,1640,1987,47.7152
482500,2940,7500,2940,1966,47.7208
5.11E+06,8010,45517,5990,1999,47.6767
439995,1570,8400,1570,1959,47.76
460000,1520,7500,1180,1967,47.7276
194000,1070,6440,1070,1971,47.3186
290000,440,8313,440,1943,47.4339
274700,2440,9600,1220,1963,47.4142
900000,2660,3672,1800,1910,47.6609
1.15E+06,4460,103382,4460,2001,47.634
605000,2010,3667,2010,2008,47.545
359000,1450,3850,1450,2004,47.5318
850000,1400,9900,1400,1951,47.6272
505000,1500,2500,1500,2002,47.6748
565000,2500,7394,2500,1990,47.7441
585000,1280,7110,1000,1955,47.5569
328000,3380,7500,2420,1990,47.4092
749950,2910,18700,2210,1957,47.7557
826000,3060,7140,3060,2006,47.5393
535000,1330,40259,1330,1977,47.552
925000,3300,101930,3300,1991,47.576
875000,3250,6000,2500,2001,47.5533
902000,2530,9200,1570,1976,47.5612
423000,1830,13900,1830,1951,47.7654
235000,1170,11100,1170,1968,47.4954
545000,2930,14057,1680,1980,47.4025
343000,1230,7560,1230,1961,47.7298
334950,1620,2930,1620,2002,47.4491
405000,1760,5355,1160,1956,47.5368
220000,1440,8250,1440,1959,47.4325
173000,1740,8100,1050,1947,47.4942
655000,1270,3600,1270,1906,47.6368
406000,880,3000,880,1924,47.6749
632000,2560,8320,1370,1961,47.7021
357000,1540,4000,1140,1990,47.533
361000,1150,17585,1150,1964,47.6503
277000,770,8149,770,1948,47.7458
630000,4610,40202,2500,1980,47.4599
254000,1850,4597,1850,2003,47.3755
472800,1840,8400,1290,1961,47.5497
263000,1490,3800,700,1913,47.5554
510000,1490,3800,700,1913,47.5554
179950,960,10125,960,1952,47.3335
525000,1580,7307,1160,1973,47.569
479000,1260,889,1260,2008,47.6277
651000,1940,6440,970,1940,47.5664
949000,2490,7834,1240,1958,47.6851
392400,2520,27951,1890,1942,47.7733
585000,1760,5356,920,1950,47.679
460000,4190,7504,4190,2004,47.4394
470000,1170,4400,870,1951,47.6584
245000,1600,4271,1600,2003,47.386
500000,2760,27631,1800,1978,47.7484
455000,2090,8653,2090,1989,47.7498
485500,2320,3974,2320,1999,47.532
1.88E+06,4110,7920,3150,1921,47.617
100000,770,17334,770,1978,47.2997
307000,1410,16105,1410,1982,47.6927
475000,3660,14401,2660,1994,47.3076
330000,2180,7210,1190,1972,47.7419
130000,1110,7520,1110,1960,47.683
320000,2280,7417,2280,1998,47.3557
735000,2820,6180,2050,2013,47.5529
365000,1570,9600,800,1972,47.7757
234000,1200,11935,1200,1968,47.3434
211000,1710,8288,1710,1970,47.3947
680000,3000,6320,2400,1969,47.562
457000,2800,7845,2800,2002,47.3544
349000,1640,7261,1640,1989,47.7192
360000,2030,6840,1210,1979,47.5413
350000,2530,10155,2530,1998,47.351
208000,990,7420,990,1960,47.2898
250275,790,11234,790,1942,47.4413
435000,790,11234,790,1942,47.4413
270000,1800,7763,1470,1984,47.3766
438000,1650,12940,1650,1961,47.7629
659000,1980,23625,1980,1938,47.7553
645000,2340,6350,1310,1974,47.5559
685100,2790,5423,2790,1999,47.6085
350000,2800,9569,1400,1963,47.5102
375000,1840,81892,1840,1955,47.7694
170000,1350,81549,1350,1966,47.3099
880000,3030,3841,3030,2005,47.6781
410500,1980,5000,1980,2008,47.6492
780000,3690,13609,3690,1996,47.5872
1.23E+06,3732,4426,2932,2001,47.6189
449000,1510,6852,1510,2005,47.7073
546000,2000,5000,1110,1921,47.6859
317000,1760,11410,1060,1977,47.4528
276900,1270,7566,1270,1958,47.5074
399000,2620,7030,1420,1965,47.7338
495000,2630,10165,1690,1976,47.5196
258000,2270,9000,1330,1978,47.3077
600000,2410,102366,1940,1912,47.5629
265000,1120,881,1120,1999,47.6914
321000,3030,7000,1540,1978,47.3661
682000,2120,4000,1720,1910,47.644
295700,1720,5805,1720,2000,47.3286
609000,2150,37981,2150,1985,47.7227
995000,4380,47044,3720,1968,47.4734
530000,2010,11817,2010,1986,47.5665
614000,3150,5150,1870,1907,47.5506
390000,2500,21780,1770,1986,47.3282
467000,1690,6642,1690,2004,47.6793
484000,3300,13501,2060,1980,47.5116
340000,1240,1115,1240,2003,47.6985
302495,2200,7201,2200,1994,47.3821
532500,1620,3360,980,1927,47.6886
441500,2420,9592,1780,1993,47.5093
470000,2680,8062,1530,1967,47.4132
2.30E+06,4250,8570,4250,2004,47.6154
590000,2400,99752,2400,1996,47.3917
320000,2300,12000,1770,1942,47.7599
363000,920,1201,800,2009,47.5926
747500,2350,18600,2350,1977,47.7473
750000,2630,7957,2630,2003,47.7106
